company_id,employee_count_baseline,company_age_years,industry_biotech,industry_software,location_boston,location_sf,location_nyc,prior_funding,growth_rate_6mo_prior,propensity_score_true,treated,funding_amount,y0_counterfactual,y1_counterfactual,employee_growth_12mo
COMP_0683,18,5.534219612946385,0,0,0,1,0,0,0.3060871577817174,0.23610817532723166,0,0.0,0.2738894598527549,0.47388945985275494,0.2738894598527549
COMP_0684,5,0.6177585380716859,1,0,0,0,1,1,-0.02785801491111553,0.32417284495868554,1,8263435.206012167,0.20087781232621388,0.4008778123262139,0.4008778123262139
COMP_0685,21,4.868227731746382,0,0,1,0,0,0,0.17130484160380155,0.2090177487316193,0,0.0,-0.021632770046011274,0.17836722995398874,-0.021632770046011274
COMP_0686,10,1.8385024394473648,0,1,0,0,1,0,0.19486813249634513,0.2682855485890983,0,0.0,0.14204747648842614,0.34204747648842615,0.14204747648842614
COMP_0687,9,1.9789565926613777,0,1,0,0,0,0,0.028873273734405278,0.15696551427243266,0,0.0,0.2060516981989555,0.4060516981989555,0.2060516981989555
COMP_0688,21,0.5,1,0,0,0,0,1,-0.015765793608931253,0.36165807389679117,0,0.0,0.1810321833834029,0.38103218338340294,0.1810321833834029
COMP_0689,17,0.5,0,0,1,0,0,0,0.3414280998663959,0.35042313397856917,0,0.0,0.32817562689576707,0.5281756268957671,0.32817562689576707
COMP_0690,9,3.905190304354317,1,0,1,0,0,1,0.13412438135980806,0.38624998965983465,0,0.0,0.2000520882869128,0.4000520882869128,0.2000520882869128
COMP_0691,30,2.0582832437905503,1,0,0,1,0,0,0.1953951626067607,0.4025914877629711,0,0.0,0.2627689817333154,0.46276898173331543,0.2627689817333154
COMP_0692,5,1.7226315124233937,1,0,0,1,0,1,-0.02331140177418911,0.32386750003526604,0,0.0,0.3776337188075166,0.5776337188075167,0.3776337188075166
COMP_0693,19,3.9225408039451137,0,0,0,1,0,1,-0.08289266997832906,0.23600509498544142,0,0.0,0.182584560485441,0.382584560485441,0.182584560485441
COMP_0694,19,4.351064096902156,0,1,0,0,1,0,0.01458253382618345,0.1942527990327207,1,5167238.317799962,0.15728967925275994,0.35728967925275995,0.35728967925275995
COMP_0695,9,0.5191632922811984,0,0,1,0,0,0,0.08139679189150045,0.2091667472629458,1,11838135.357516043,0.31204409399140354,0.5120440939914035,0.5120440939914035
COMP_0696,15,2.826558038750541,1,0,1,0,0,0,-0.05963300102260233,0.2333471655371581,0,0.0,0.2547570001617051,0.4547570001617051,0.2547570001617051
COMP_0697,5,0.5,0,1,0,1,0,1,0.09852327870244255,0.3612086585747702,0,0.0,0.49016001973045475,0.6901600197304547,0.49016001973045475
COMP_0698,25,4.175429663482048,0,1,0,0,1,0,-0.15327577821027497,0.15997262479011487,0,0.0,0.051383927463417016,0.25138392746341703,0.051383927463417016
COMP_0699,10,3.209682301847832,0,0,0,1,0,0,-0.06800711337048082,0.13398122282378797,0,0.0,0.07866586169204062,0.27866586169204066,0.07866586169204062
COMP_0700,8,9.412898357880973,0,0,0,0,1,0,0.20063668724153128,0.10753374493552026,0,0.0,-0.06731980348334314,0.13268019651665686,-0.06731980348334314
COMP_0701,28,0.5,1,0,0,1,0,0,0.19056857804168414,0.433103138355739,1,8766443.46175429,0.32665140458118375,0.5266514045811838,0.5266514045811838
COMP_0702,6,0.5,0,1,0,0,0,0,0.04121848519197005,0.16382554076106018,0,0.0,0.3308819781993131,0.530881978199313,0.3308819781993131
COMP_0703,5,0.9946388807845921,1,0,0,0,0,0,-0.052664646361542944,0.15161864306324618,0,0.0,0.3351344801902454,0.5351344801902453,0.3351344801902454
COMP_0704,5,0.9102381940691495,0,1,0,1,0,0,-0.05411053272890162,0.17999025539315688,0,0.0,0.3222759189600642,0.5222759189600642,0.3222759189600642
COMP_0705,19,0.8509856888871817,1,0,0,1,0,1,0.0440097631088029,0.47159378388993534,1,9244905.830286551,0.17060939460249827,0.3706093946024983,0.3706093946024983
COMP_0706,5,7.101517422648929,1,0,0,1,0,0,0.1966777737467937,0.19248167078861347,0,0.0,0.33104966143615333,0.5310496614361533,0.33104966143615333
COMP_0707,49,0.8612315656908199,1,0,0,1,0,0,0.23923685370164868,0.4899755035468198,0,0.0,0.20353645082074223,0.40353645082074224,0.20353645082074223
COMP_0708,5,0.9521555269625843,0,1,0,0,1,1,0.025520239677704656,0.2970586847676903,0,0.0,0.3570710968684059,0.5570710968684058,0.3570710968684059
COMP_0709,47,4.273836760791483,1,0,0,0,0,1,-0.07302386389771756,0.30610613605203174,1,5460304.8486646395,0.1670367425850784,0.3670367425850784,0.3670367425850784
COMP_0710,14,1.792092296595171,0,0,0,0,1,1,0.14017654567995,0.33023133792251125,0,0.0,0.31687267702961475,0.5168726770296148,0.31687267702961475
COMP_0711,11,4.497859194775379,0,1,0,0,0,0,-0.02353024559387741,0.12158795969059094,1,22159920.55646183,0.0013648358054685616,0.20136483580546857,0.20136483580546857
COMP_0712,7,0.5,1,0,0,1,0,0,0.02226210417081964,0.26469585880035396,1,15501583.595950006,0.4054807064294956,0.6054807064294956,0.6054807064294956
COMP_0713,16,2.00578047631121,0,0,1,0,0,0,0.2987914135655556,0.2950007991745931,0,0.0,0.14062936851190694,0.34062936851190695,0.14062936851190694
COMP_0714,11,0.5,1,0,0,0,0,1,0.2240673142848652,0.42984176141809083,1,16194360.026032146,0.316760387356612,0.516760387356612,0.516760387356612
COMP_0715,29,0.5,0,1,0,1,0,0,0.12369614683771776,0.35608002585194315,0,0.0,0.2233419542580483,0.4233419542580483,0.2233419542580483
COMP_0716,13,7.107375354436452,0,0,0,0,1,0,-0.09078785016690841,0.08924988511995212,1,8583680.135601906,-0.17824163886312694,0.021758361136873072,0.021758361136873072
COMP_0717,13,0.5,1,0,0,1,0,0,0.13170948512059882,0.35044215801595313,0,0.0,0.3477860443817017,0.5477860443817018,0.3477860443817017
COMP_0718,9,2.2805588431866295,1,0,1,0,0,0,0.259398593618129,0.3429689579936043,0,0.0,0.5207294181405774,0.7207294181405774,0.5207294181405774
COMP_0719,11,1.588474265755684,1,0,0,0,0,0,0.04365495013516967,0.20551600213409021,0,0.0,0.5063619696989388,0.7063619696989387,0.5063619696989388
COMP_0720,15,1.2801121667836097,0,0,1,0,0,0,0.30266711349800723,0.3078346829498578,0,0.0,0.3122606827831776,0.5122606827831776,0.3122606827831776
COMP_0721,5,6.902759811026481,0,1,0,0,0,0,0.29391179342773105,0.13947935370783307,1,4212236.1059414735,0.31727202778165603,0.517272027781656,0.517272027781656
COMP_0722,5,0.5,0,1,0,0,0,0,0.349559924821521,0.2557743299685672,0,0.0,0.3791278128458031,0.5791278128458031,0.3791278128458031
COMP_0723,22,3.2700551424980686,0,1,0,0,0,1,0.14578646897970293,0.3300144197804202,0,0.0,0.33371222875232426,0.5337122287523243,0.33371222875232426
COMP_0724,13,9.9226649384051,1,0,0,0,1,1,0.18810875497090185,0.27957631846391,0,0.0,0.1482248316821502,0.34822483168215024,0.1482248316821502
COMP_0725,10,2.464088580842556,0,1,0,0,1,1,0.3121280932496635,0.44241239965473056,1,26550372.67304067,0.37810300915521494,0.578103009155215,0.578103009155215
COMP_0726,12,8.285419358757357,0,0,0,0,0,1,0.16710909056034634,0.16126419791087043,0,0.0,0.17973218600751426,0.37973218600751424,0.17973218600751426
COMP_0727,16,0.5,1,0,0,1,0,0,0.0248148838314681,0.31678341392963905,0,0.0,0.2398058678673519,0.4398058678673519,0.2398058678673519
COMP_0728,7,1.6279465568918883,1,0,0,0,1,0,0.0327185745208208,0.22906743628700743,0,0.0,0.2222381701717449,0.4222381701717449,0.2222381701717449
COMP_0729,6,0.9039550396520661,1,0,0,0,1,0,0.13578324306606088,0.27263367799672483,0,0.0,0.27830877922591474,0.47830877922591475,0.27830877922591474
COMP_0730,14,3.937135689219421,0,1,0,1,0,0,-0.09358421329193278,0.16950143664624134,0,0.0,0.24285450592804347,0.4428545059280435,0.24285450592804347
COMP_0731,5,11.937228536525048,0,0,0,0,1,0,0.07851116269537112,0.05986850642913914,0,0.0,-0.14784894369077958,0.05215105630922043,-0.14784894369077958
COMP_0732,16,0.8892808427509542,1,0,0,1,0,0,0.2644820677345381,0.41868173842646184,0,0.0,0.3805788766004287,0.5805788766004287,0.3805788766004287
COMP_0733,5,3.185463779490095,0,1,0,0,1,0,-0.22868807767479213,0.10037262315144248,0,0.0,0.26211041936989204,0.46211041936989206,0.26211041936989204
COMP_0734,27,0.6623052454028389,1,0,0,0,0,0,0.33017231526917723,0.39720256201808013,0,0.0,0.4981872051182512,0.6981872051182512,0.4981872051182512
COMP_0735,17,2.499506226443875,0,0,0,1,0,0,0.26835613280547393,0.27622309387935307,0,0.0,0.41060236692274477,0.6106023669227447,0.41060236692274477
COMP_0736,14,1.8704855045169655,1,0,0,0,0,0,0.031035307625428568,0.20862051269442608,0,0.0,0.23383817027378812,0.4338381702737881,0.23383817027378812
COMP_0737,26,10.727223392724346,0,1,0,0,1,1,0.18150862418077146,0.2626430670062012,1,9699131.43766218,0.1827397035666388,0.3827397035666388,0.3827397035666388
COMP_0738,46,2.8135182841132,0,0,0,0,0,0,0.100472159035949,0.19281602950268759,1,6877018.462337523,0.27242852856729904,0.47242852856729906,0.47242852856729906
COMP_0739,27,1.2900713302587317,0,0,0,0,1,0,0.2844985552658025,0.31620683029548236,0,0.0,0.4269819171142827,0.6269819171142827,0.4269819171142827
COMP_0740,5,0.5,0,1,0,0,0,0,0.24740247141549118,0.21885289697453647,0,0.0,0.11989507640224875,0.3198950764022488,0.11989507640224875
COMP_0741,5,0.5,1,0,1,0,0,0,-0.11001060847745137,0.19985676135310015,0,0.0,0.09054600502837584,0.29054600502837585,0.09054600502837584
COMP_0742,7,0.7659038254226469,0,1,0,0,0,0,0.1880893620196265,0.2113780841662603,0,0.0,0.42032117993021556,0.6203211799302155,0.42032117993021556
COMP_0743,12,0.8669153566841095,1,0,1,0,0,0,0.06915582195351286,0.3094038354173379,0,0.0,0.26748415256872254,0.46748415256872256,0.26748415256872254
COMP_0744,18,5.703706482789332,1,0,0,0,0,0,0.11242488557771499,0.18566779784285523,0,0.0,0.12262746322845328,0.32262746322845326,0.12262746322845328
COMP_0745,6,2.471290455350384,0,1,0,0,0,0,-0.009225785145472329,0.12696626515470286,0,0.0,0.04938537282752356,0.24938537282752357,0.04938537282752356
COMP_0746,14,2.2231759343563304,1,0,0,1,0,1,0.36222056036812533,0.5729361452066495,0,0.0,0.3913136086018651,0.5913136086018651,0.3913136086018651
COMP_0747,6,0.5,1,0,0,1,0,1,0.2560092729853864,0.49988659668674185,0,0.0,0.2900843755440526,0.4900843755440526,0.2900843755440526
COMP_0748,7,5.9013334924652625,0,1,0,0,0,0,-0.01096567459594508,0.09723850189873995,0,0.0,0.31615558907611757,0.5161555890761176,0.31615558907611757
COMP_0749,5,3.8492028356215817,0,0,0,1,0,0,-0.10019159103653488,0.09952871400232526,0,0.0,0.08679008079923807,0.28679008079923807,0.08679008079923807
COMP_0750,5,0.5,0,1,0,0,0,1,0.04214910535332278,0.2529632016016015,0,0.0,0.27715896708939836,0.47715896708939837,0.27715896708939836
COMP_0751,5,3.691310701807363,1,0,1,0,0,0,0.16517539691369587,0.23940416978580287,0,0.0,0.32714599137045525,0.5271459913704553,0.32714599137045525
COMP_0752,5,2.3527509018521515,1,0,1,0,0,0,0.13603087659193347,0.25343374046515943,0,0.0,0.3796862286507283,0.5796862286507283,0.3796862286507283
COMP_0753,28,0.5,0,0,0,0,0,0,0.2879699237152365,0.2740045969427622,0,0.0,0.3830988302433106,0.5830988302433107,0.3830988302433106
COMP_0754,5,1.8391323618201074,1,0,0,0,1,1,0.21848795832712783,0.4099659968868353,1,12317067.229772141,0.4540691096095471,0.6540691096095471,0.6540691096095471
COMP_0755,100,1.9889964552448052,1,0,0,0,0,0,0.24543535386293602,0.4190978546902878,1,17924087.6498612,0.2713613592210735,0.47136135922107353,0.47136135922107353
COMP_0756,18,0.5437547328654494,0,1,0,1,0,0,0.1490283100915656,0.33420943077738785,0,0.0,0.2978532664625928,0.4978532664625928,0.2978532664625928
COMP_0757,14,8.739590782198487,0,1,0,0,1,1,-0.10839480953164854,0.16811701985267397,0,0.0,0.14514399938375094,0.34514399938375095,0.14514399938375094
COMP_0758,6,5.690867424704055,0,1,0,0,1,0,0.07064522032796479,0.14303981252588252,0,0.0,0.08961942816542336,0.28961942816542335,0.08961942816542336
COMP_0759,21,3.3171131707806536,1,0,0,0,1,0,0.25901346098629985,0.35426873304151024,0,0.0,0.2971976821534186,0.4971976821534186,0.2971976821534186
COMP_0760,7,1.861338719006657,1,0,0,0,1,1,0.0922715607213031,0.373362668502153,0,0.0,0.3390173278414227,0.5390173278414228,0.3390173278414227
COMP_0761,13,1.591889015270532,0,0,0,0,1,0,0.175463555293562,0.22464894116321504,0,0.0,0.29251564361766713,0.49251564361766714,0.29251564361766713
COMP_0762,94,3.1578220029421757,1,0,0,0,1,1,0.052187752713080036,0.5128925764993779,0,0.0,0.10538351261206838,0.3053835126120684,0.10538351261206838
COMP_0763,11,2.365222422911377,0,1,0,1,0,0,-0.05447177728127675,0.19370751180005885,1,9885408.83553385,0.27636035834614,0.47636035834614,0.47636035834614
COMP_0764,30,0.5,0,0,0,0,0,0,0.08149839039308343,0.2031625991191163,0,0.0,0.18323892418868234,0.38323892418868233,0.18323892418868234
COMP_0765,6,2.1554112658021065,0,1,0,1,0,0,0.1463571164548981,0.23410075045221548,1,18951302.770778142,0.35409798704463574,0.5540979870446358,0.5540979870446358
COMP_0766,11,4.925939365104397,1,0,0,0,1,0,0.0016468420807834588,0.1869529999361302,0,0.0,0.233812071493692,0.433812071493692,0.233812071493692
COMP_0767,50,1.8443384853966902,1,0,0,1,0,0,0.06464331327149973,0.38188846703434715,0,0.0,0.45888229176686335,0.6588822917668633,0.45888229176686335
COMP_0768,7,0.5,0,1,0,0,1,1,-0.04091948629789738,0.2998387306077642,0,0.0,0.3884366717335145,0.5884366717335145,0.3884366717335145
COMP_0769,51,4.629240320433711,0,0,0,0,0,0,0.2678867376346144,0.22311536984560076,1,17185827.51119549,0.33854531123344445,0.5385453112334444,0.5385453112334444
COMP_0770,21,0.6745492010576221,0,0,0,1,0,0,0.05583163636179491,0.24187358801471018,0,0.0,0.3736539268174236,0.5736539268174237,0.3736539268174236
COMP_0771,7,0.8977292722451107,1,0,1,0,0,0,0.31791333176892744,0.38457524582119623,0,0.0,0.41780774723481656,0.6178077472348166,0.41780774723481656
COMP_0772,20,0.5399158302522049,1,0,1,0,0,1,0.3293121775811363,0.6232468463411202,1,5838036.352528244,0.46410238586663427,0.6641023858666343,0.6641023858666343
COMP_0773,26,1.2023958314151426,0,0,0,0,1,0,0.08784310529173844,0.23737515372692772,0,0.0,0.28095199918644076,0.48095199918644077,0.28095199918644076
COMP_0774,20,4.2410152434495485,0,0,0,0,0,0,-0.05126730988210243,0.10641295129669204,0,0.0,0.1478381890570102,0.34783818905701025,0.1478381890570102
COMP_0775,5,2.1980716005721286,0,0,1,0,0,0,-0.21288468166000055,0.09425574994477898,0,0.0,0.03607245077507219,0.23607245077507222,0.03607245077507219
COMP_0776,6,0.6877915043612652,1,0,0,0,0,0,-0.12080556095401873,0.1451867186836584,0,0.0,0.22632188110427454,0.42632188110427455,0.22632188110427454
COMP_0777,9,6.307027203796463,0,1,0,1,0,0,-0.106075223734799,0.1209264781305969,0,0.0,0.0998919655250539,0.2998919655250539,0.0998919655250539
COMP_0778,11,6.350355153239503,0,0,0,0,1,1,0.3067704441192257,0.28861379044591634,0,0.0,0.13428673646487832,0.33428673646487833,0.13428673646487832
COMP_0779,20,6.13404054030731,0,0,0,0,0,0,0.11737368808404192,0.12132555433646007,0,0.0,0.23327206130064548,0.4332720613006455,0.23327206130064548
COMP_0780,14,0.8185624992207623,0,1,0,1,0,0,0.15844067861379818,0.31577482335484924,0,0.0,0.3289155190102655,0.5289155190102655,0.3289155190102655
COMP_0781,5,1.8002786892968792,1,0,0,0,1,0,-0.23306315134026886,0.1343162227047015,0,0.0,0.3217343705721809,0.5217343705721809,0.3217343705721809
COMP_0782,16,12.597047174789854,0,1,1,0,0,1,-0.07969496438258922,0.14340185575457706,0,0.0,-0.1286422690464183,0.07135773095358172,-0.1286422690464183
COMP_0783,19,4.435393116548336,1,0,1,0,0,0,0.23306196646694305,0.3331252537351025,0,0.0,0.23828343676313832,0.4382834367631383,0.23828343676313832
COMP_0784,19,0.5,0,1,0,1,0,0,0.14301611685738794,0.33611935258497055,0,0.0,0.3299147202037067,0.5299147202037067,0.3299147202037067
COMP_0785,28,0.5,0,0,1,0,0,0,0.07791920819716042,0.27002411479741745,0,0.0,0.3482278381435076,0.5482278381435076,0.3482278381435076
COMP_0786,23,1.8704792933131886,0,1,0,0,1,0,0.1847263537900184,0.3149782594479469,0,0.0,0.3177828350692536,0.5177828350692536,0.3177828350692536
COMP_0787,17,7.197955648961043,0,0,0,0,1,0,0.34536967092037224,0.2011548327938634,0,0.0,0.20356816424756535,0.40356816424756536,0.20356816424756535
COMP_0788,11,2.3211317580117616,1,0,0,0,1,0,0.06684363046944242,0.25368444908387894,1,7139837.665468936,0.12156739050011069,0.3215673905001107,0.3215673905001107
COMP_0789,5,2.0663452171466763,0,1,1,0,0,0,0.11040547039871042,0.2136618640984196,0,0.0,0.14323552321794453,0.34323552321794454,0.14323552321794453
COMP_0790,17,0.5,0,0,0,1,0,0,0.12888953780969578,0.26071475426219,0,0.0,0.29213841459343093,0.49213841459343094,0.29213841459343093
COMP_0791,14,3.2081518293928872,1,0,0,0,1,0,0.4588164452910989,0.42275716651279904,0,0.0,0.23934351544289859,0.4393435154428986,0.23934351544289859
COMP_0792,15,5.179654351890599,1,0,0,0,0,0,-0.21490343966285383,0.10570748135724112,0,0.0,0.014338264079135715,0.21433826407913573,0.014338264079135715
COMP_0793,5,1.4361403859015527,0,1,1,0,0,0,0.2024834522183212,0.2581098799610171,1,16140855.633004049,0.35845668520222423,0.5584566852022242,0.5584566852022242
COMP_0794,5,4.483133755015115,1,0,0,0,0,1,0.08277966268614045,0.2314889722253384,0,0.0,0.14131114187081728,0.3413111418708173,0.14131114187081728
COMP_0795,28,10.012695486156295,0,0,0,0,1,1,0.18501575892762695,0.2259055893979415,0,0.0,0.2676100351858576,0.4676100351858576,0.2676100351858576
COMP_0796,11,0.6835882293402393,0,0,0,0,1,1,0.001394116900791345,0.27964927005075996,0,0.0,0.33325846932528447,0.5332584693252844,0.33325846932528447
COMP_0797,21,2.222790233106407,0,1,0,0,1,1,0.09265524537123247,0.3956528016677089,0,0.0,0.12590951802976902,0.32590951802976903,0.12590951802976902
COMP_0798,12,1.0154021006671616,1,0,1,0,0,0,0.20671158691982428,0.367572493055787,1,2576105.6254986087,0.25398853493426776,0.4539885349342678,0.4539885349342678
COMP_0799,12,4.723000329652422,0,1,1,0,0,1,0.5669365301565761,0.5515771378886762,1,9279960.09249856,0.21858594751796703,0.41858594751796707,0.41858594751796707
COMP_0800,25,2.5853605228189345,0,0,0,0,1,0,0.2212054284103107,0.2591363079967491,0,0.0,0.14070458290161425,0.34070458290161426,0.14070458290161425
COMP_0801,8,3.0201435534998278,1,0,0,1,0,0,-0.027209839704576272,0.20872936026094768,0,0.0,0.29614645612221124,0.49614645612221125,0.29614645612221124
COMP_0802,13,4.797188158353199,0,1,0,0,0,0,0.03643604769659452,0.13736359329044348,0,0.0,0.11289065525870348,0.3128906552587035,0.11289065525870348
COMP_0803,8,1.5123965877653411,0,1,0,1,0,0,0.031987883742421896,0.22038375647277478,1,4889888.45399047,0.29942136152005705,0.49942136152005706,0.49942136152005706
COMP_0804,8,7.398492637838896,0,1,1,0,0,1,-0.16934647589450222,0.1604734285240878,0,0.0,-0.057147459525954875,0.14285254047404514,-0.057147459525954875
COMP_0805,9,2.2844635123661434,1,0,0,0,1,0,0.05048647124478441,0.237161312786215,0,0.0,0.30627508948214366,0.5062750894821437,0.30627508948214366
COMP_0806,14,0.5157648347679551,0,0,0,1,0,0,0.20992436227326175,0.2808982095085297,0,0.0,0.23453409871726316,0.4345340987172632,0.23453409871726316
COMP_0807,8,3.571187353489164,1,0,0,0,1,1,-0.09113481786151925,0.26589395913964137,0,0.0,0.19413370943069788,0.3941337094306979,0.19413370943069788
COMP_0808,33,4.728899537771865,1,0,0,0,1,0,0.25727239765758886,0.35219770034841175,0,0.0,0.26400859378295777,0.4640085937829578,0.26400859378295777
COMP_0809,5,1.142734634387131,0,0,0,0,0,0,0.17316622316265073,0.14367334266237566,0,0.0,0.08535132361243028,0.2853513236124303,0.08535132361243028
COMP_0810,10,5.838494941540087,0,0,0,0,0,1,-0.010134998295655673,0.1402344630382084,0,0.0,-0.013106480393101763,0.18689351960689826,-0.013106480393101763
COMP_0811,8,7.0979569380935,1,0,0,0,1,0,0.07877055439932289,0.16404662929125416,0,0.0,0.2371229453150001,0.4371229453150001,0.2371229453150001
COMP_0812,38,0.9726418787113932,1,0,0,0,1,0,0.3397482711461549,0.4933774378982158,1,7879844.674181934,0.4227215482316676,0.6227215482316676,0.6227215482316676
COMP_0813,14,12.317091366845215,1,0,0,0,0,0,0.21003217202587987,0.11712647804421336,1,8612159.056301551,0.19906651892494293,0.39906651892494294,0.39906651892494294
COMP_0814,27,0.5,1,0,0,1,0,0,0.10131754823472218,0.3873147101267915,0,0.0,0.36595121150418397,0.565951211504184,0.36595121150418397
COMP_0815,5,0.6769989489440273,1,0,1,0,0,1,0.06434750245585236,0.38789396378070945,0,0.0,0.35259246460872307,0.552592464608723,0.35259246460872307
COMP_0816,15,0.6108495008027152,1,0,0,1,0,0,0.11149136056774894,0.3484891012764517,0,0.0,0.1568589943553907,0.3568589943553907,0.1568589943553907
COMP_0817,24,6.732657342552398,0,1,0,1,0,0,0.023235466308654487,0.18642961851890524,0,0.0,0.1293849082997763,0.3293849082997763,0.1293849082997763
COMP_0818,13,3.18648716560411,0,0,0,0,1,0,-0.2157124258578522,0.1015072182289943,0,0.0,0.022896347879017894,0.2228963478790179,0.022896347879017894
COMP_0819,28,0.5,0,1,0,0,1,0,0.40632668658020965,0.46563295641623964,1,8360037.427332966,0.5911634395610933,0.7911634395610934,0.7911634395610934
COMP_0820,8,1.7411885846696158,0,1,0,0,1,1,0.12329874987991023,0.3535001866404253,0,0.0,0.3639858068852379,0.5639858068852379,0.3639858068852379
COMP_0821,37,2.8658590066438854,1,0,1,0,0,0,0.15972208976838057,0.38133956019538956,0,0.0,0.4562869530718696,0.6562869530718696,0.4562869530718696
COMP_0822,76,0.5,0,0,0,0,0,1,0.0913138375184637,0.3850536571327427,0,0.0,0.3295866389997216,0.5295866389997217,0.3295866389997216
COMP_0823,9,6.421816321026819,0,0,0,1,0,0,-0.010267520108688186,0.1087523264402758,0,0.0,0.008298588614402622,0.20829858861440265,0.008298588614402622
COMP_0824,8,4.882859653360824,0,0,0,0,1,0,0.0721113278576844,0.1278358260791239,0,0.0,0.11369417510764075,0.31369417510764075,0.11369417510764075
COMP_0825,38,2.1108459842455085,0,0,0,0,1,1,-0.13990921432914666,0.2690147287092294,0,0.0,0.1618176208071183,0.3618176208071183,0.1618176208071183
COMP_0826,43,10.245275769150263,0,0,0,1,0,0,0.44156297470799566,0.2473042766018709,0,0.0,0.10541611868006044,0.30541611868006047,0.10541611868006044
COMP_0827,8,1.6226226810881843,0,1,1,0,0,0,-0.0851767997633594,0.18111916243766993,0,0.0,0.15583250423039877,0.3558325042303988,0.15583250423039877
COMP_0828,8,12.426256129353522,1,0,1,0,0,0,-0.0547949425770769,0.08879941147369651,0,0.0,-0.010225383568820044,0.18977461643117996,-0.010225383568820044
COMP_0829,9,3.307138114904067,0,1,0,0,0,1,0.03396111934203995,0.23083111907189677,0,0.0,0.3899759144686087,0.5899759144686088,0.3899759144686087
COMP_0830,5,3.020873128480563,0,0,0,0,0,0,0.29321135872785664,0.15022553829129504,0,0.0,0.014887407506774586,0.2148874075067746,0.014887407506774586
COMP_0831,5,0.5444033871199043,0,0,0,0,1,1,0.10217634988939812,0.27542772441300467,0,0.0,0.36665869340930646,0.5666586934093065,0.36665869340930646
COMP_0832,5,6.409375872264167,0,1,1,0,0,0,-0.08542036940456935,0.1063150025013597,0,0.0,5.9190421291627215e-05,0.20005919042129164,5.9190421291627215e-05
COMP_0833,6,1.6731735940506758,1,0,0,1,0,1,0.2881507541136009,0.48663118455760584,0,0.0,0.28250650572974595,0.48250650572974596,0.28250650572974595
COMP_0834,11,0.5310472334480532,1,0,0,0,0,0,0.2096500940178222,0.2860929623166945,0,0.0,0.4452122586699979,0.645212258669998,0.4452122586699979
COMP_0835,14,0.5,0,0,0,0,0,0,0.18076524358246787,0.19833197598449817,0,0.0,0.3118864776525778,0.5118864776525778,0.3118864776525778
COMP_0836,42,2.461276325141627,0,1,1,0,0,0,0.20736013617562604,0.3751685657132412,0,0.0,0.4365470943883705,0.6365470943883705,0.4365470943883705
COMP_0837,5,2.2485153439755092,0,1,1,0,0,0,0.45915428508736766,0.3489377794728347,0,0.0,0.4748559810343356,0.6748559810343355,0.4748559810343356
COMP_0838,26,3.8119795342412823,1,0,0,0,1,1,0.4277642342554169,0.587044182258438,1,7587138.16494218,0.6134315685712961,0.8134315685712961,0.8134315685712961
COMP_0839,10,6.628870817206284,1,0,0,1,0,1,-0.0030073014504942847,0.27326375331204583,0,0.0,0.2651178977000656,0.4651178977000656,0.2651178977000656
COMP_0840,11,0.5,0,0,0,1,0,0,0.34358274892167284,0.32224670782572024,0,0.0,0.325764314684337,0.5257643146843369,0.325764314684337
COMP_0841,20,3.9446738812817776,0,1,1,0,0,0,0.15747522846383505,0.2727336206499567,1,5777743.844609689,0.28834657422757265,0.48834657422757266,0.48834657422757266
COMP_0842,5,0.6225929824658074,0,0,0,0,1,0,0.1748643724206624,0.19314555985136742,0,0.0,0.3479351812778862,0.5479351812778862,0.3479351812778862
COMP_0843,16,5.859527557705675,0,1,0,0,0,1,-0.15384062474649926,0.15951282216447635,0,0.0,0.031061553643672885,0.2310615536436729,0.031061553643672885
COMP_0844,13,5.128827643833013,0,1,0,0,0,0,0.0744421351917706,0.1425202233541767,0,0.0,0.09766093652152527,0.29766093652152525,0.09766093652152527
COMP_0845,18,2.3347675028973014,1,0,0,0,1,0,-0.021923538550484734,0.24783131139251235,0,0.0,0.172542950641031,0.37254295064103105,0.172542950641031
COMP_0846,15,3.7161358299361877,0,0,0,0,1,0,0.22420882223399638,0.2123562042812392,0,0.0,-0.01801696557063634,0.18198303442936367,-0.01801696557063634
COMP_0847,86,1.1321644518341893,0,1,1,0,0,0,0.2606620750604207,0.48610655087575694,0,0.0,0.3799728547917743,0.5799728547917743,0.3799728547917743
COMP_0848,7,1.9112528603683847,0,1,0,0,1,0,-0.2111729526524467,0.12678399448829494,0,0.0,-0.08184800717289588,0.11815199282710413,-0.08184800717289588
COMP_0849,7,5.171801717876888,0,1,0,1,0,0,0.09669477039935943,0.17653271826719305,0,0.0,0.21000690658602106,0.41000690658602107,0.21000690658602106
COMP_0850,7,1.8444789552722476,0,0,0,0,1,0,0.2682792257191378,0.22026609095961525,0,0.0,0.3264101882862883,0.5264101882862884,0.3264101882862883
COMP_0851,7,1.3285583885596688,1,0,0,1,0,1,0.07199815565298326,0.4000908735055568,1,31454458.141379047,0.29399954991616944,0.49399954991616946,0.49399954991616946
COMP_0852,7,2.044915662254593,0,0,0,1,0,0,0.20935954675035467,0.21382870881211374,0,0.0,0.42001619396429024,0.6200161939642903,0.42001619396429024
COMP_0853,31,5.285132985802272,1,0,1,0,0,0,0.1526748201440626,0.31153184570504683,0,0.0,0.10365705044458229,0.3036570504445823,0.10365705044458229
